,user_id,user_likes,track_id,sentiment_score,genre
2638,user42,"['funk', 'rock']",track85_rock,4.0,rock
2639,user42,"['funk', 'rock']",track359_funk,7.0,funk
2640,user42,"['funk', 'rock']",track286_rock,7.0,rock
2641,user42,"['funk', 'rock']",track155_rock,3.0,rock
2642,user42,"['funk', 'rock']",track86_rock,4.0,rock
2643,user42,"['funk', 'rock']",track173_funk,4.0,funk
2644,user42,"['funk', 'rock']",track22_funk,7.0,funk
2645,user42,"['funk', 'rock']",track147_funk,3.0,funk
2646,user42,"['funk', 'rock']",track324_rock,,rock
2647,user42,"['funk', 'rock']",track284_rock,4.0,rock
2648,user42,"['funk', 'rock']",track295_rock,7.0,rock
2649,user42,"['funk', 'rock']",track179_funk,7.0,funk
2650,user42,"['funk', 'rock']",track484_rock,,rock
2651,user42,"['funk', 'rock']",track399_rock,,rock
2652,user42,"['funk', 'rock']",track353_rock,3.0,rock
2653,user42,"['funk', 'rock']",track396_rock,7.0,rock
2654,user42,"['funk', 'rock']",track107_rock,,rock
2655,user42,"['funk', 'rock']",track117_funk,5.0,funk
2656,user42,"['funk', 'rock']",track411_rock,9.0,rock
2657,user42,"['funk', 'rock']",track178_funk,4.0,funk
2658,user42,"['funk', 'rock']",track220_funk,5.0,funk
2659,user42,"['funk', 'rock']",track49_rock,4.0,rock
2660,user42,"['funk', 'rock']",track142_funk,4.0,funk
2661,user42,"['funk', 'rock']",track444_rock,4.0,rock
2662,user42,"['funk', 'rock']",track138_rock,9.0,rock
2663,user42,"['funk', 'rock']",track313_rock,3.0,rock
2664,user42,"['funk', 'rock']",track300_rock,5.0,rock
2665,user42,"['funk', 'rock']",track457_funk,9.0,funk
2666,user42,"['funk', 'rock']",track260_rock,9.0,rock
2667,user42,"['funk', 'rock']",track35_funk,4.0,funk
2668,user42,"['funk', 'rock']",track197_funk,3.0,funk
2669,user42,"['funk', 'rock']",track310_rock,7.0,rock
2670,user42,"['funk', 'rock']",track193_funk,4.0,funk
2671,user42,"['funk', 'rock']",track454_rock,3.0,rock
2672,user42,"['funk', 'rock']",track61_funk,5.0,funk
2673,user42,"['funk', 'rock']",track172_rock,,rock
2674,user42,"['funk', 'rock']",track241_funk,7.0,funk
2675,user42,"['funk', 'rock']",track144_funk,,funk
2676,user42,"['funk', 'rock']",track73_rock,9.0,rock
2677,user42,"['funk', 'rock']",track395_funk,9.0,funk
2678,user42,"['funk', 'rock']",track338_funk,4.0,funk
2679,user42,"['funk', 'rock']",track284_funk,3.0,funk
2680,user42,"['funk', 'rock']",track409_rock,7.0,rock
2681,user42,"['funk', 'rock']",track229_funk,9.0,funk
2682,user42,"['funk', 'rock']",track213_rock,9.0,rock
2683,user42,"['funk', 'rock']",track60_funk,,funk
2684,user42,"['funk', 'rock']",track343_funk,5.0,funk
2685,user42,"['funk', 'rock']",track141_funk,4.0,funk
2686,user42,"['funk', 'rock']",track445_rock,,rock
2687,user42,"['funk', 'rock']",track480_rock,9.0,rock
2688,user42,"['funk', 'rock']",track71_rock,5.0,rock
2689,user42,"['funk', 'rock']",track403_funk,3.0,funk
2690,user42,"['funk', 'rock']",track490_rock,7.0,rock
2691,user42,"['funk', 'rock']",track114_funk,7.0,funk
2692,user42,"['funk', 'rock']",track31_rock,,rock
2693,user42,"['funk', 'rock']",track210_funk,,funk
2694,user42,"['funk', 'rock']",track327_funk,9.0,funk
2695,user42,"['funk', 'rock']",track101_rock,4.0,rock
2696,user42,"['funk', 'rock']",track232_rock,7.0,rock
2697,user42,"['funk', 'rock']",track364_rock,9.0,rock
2698,user42,"['funk', 'rock']",track265_funk,9.0,funk
2699,user42,"['funk', 'rock']",track315_funk,4.0,funk
2700,user42,"['funk', 'rock']",track302_rock,3.0,rock
2701,user42,"['funk', 'rock']",track364_rock,9.0,rock
2702,user42,"['funk', 'rock']",track195_rock,9.0,rock
2703,user42,"['funk', 'rock']",track92_funk,9.0,funk
2704,user42,"['funk', 'rock']",track282_funk,3.0,funk
2705,user42,"['funk', 'rock']",track21_funk,,funk
2706,user42,"['funk', 'rock']",track444_funk,5.0,funk
2707,user42,"['funk', 'rock']",track408_rock,9.0,rock
2708,user42,"['funk', 'rock']",track341_funk,4.0,funk
2709,user42,"['funk', 'rock']",track439_rock,7.0,rock
2710,user42,"['funk', 'rock']",track491_funk,,funk
2711,user42,"['funk', 'rock']",track481_funk,5.0,funk
2712,user42,"['funk', 'rock']",track495_rock,7.0,rock
2713,user42,"['funk', 'rock']",track232_funk,5.0,funk
2714,user42,"['funk', 'rock']",track113_funk,,funk
2715,user42,"['funk', 'rock']",track60_funk,,funk
2716,user42,"['funk', 'rock']",track211_rock,3.0,rock
2717,user42,"['funk', 'rock']",track416_rock,5.0,rock
2718,user42,"['funk', 'rock']",track59_rock,,rock
2719,user42,"['funk', 'rock']",track24_rock,3.0,rock
2720,user42,"['funk', 'rock']",track293_rock,9.0,rock
2721,user42,"['funk', 'rock']",track41_funk,5.0,funk
2722,user42,"['funk', 'rock']",track197_rock,9.0,rock
2723,user42,"['funk', 'rock']",track215_rock,9.0,rock
2724,user42,"['funk', 'rock']",track458_funk,4.0,funk
2725,user42,"['funk', 'rock']",track424_funk,5.0,funk
2726,user42,"['funk', 'rock']",track375_rock,7.0,rock
2727,user42,"['funk', 'rock']",track361_rock,4.0,rock
2728,user42,"['funk', 'rock']",track144_rock,,rock
2729,user42,"['funk', 'rock']",track212_rock,4.0,rock
2730,user42,"['funk', 'rock']",track152_rock,5.0,rock
2731,user42,"['funk', 'rock']",track183_rock,9.0,rock
2732,user42,"['funk', 'rock']",track450_funk,4.0,funk
2733,user42,"['funk', 'rock']",track305_rock,9.0,rock
2734,user42,"['funk', 'rock']",track316_rock,7.0,rock
2735,user42,"['funk', 'rock']",track11_funk,5.0,funk
2736,user42,"['funk', 'rock']",track33_rock,7.0,rock
2737,user42,"['funk', 'rock']",track185_rock,7.0,rock
2738,user42,"['funk', 'rock']",track411_rock,9.0,rock
2739,user42,"['funk', 'rock']",track193_funk,4.0,funk
2740,user42,"['funk', 'rock']",track78_rock,5.0,rock
2741,user42,"['funk', 'rock']",track262_rock,,rock
2742,user42,"['funk', 'rock']",track440_funk,9.0,funk
2743,user42,"['funk', 'rock']",track449_rock,9.0,rock
2744,user42,"['funk', 'rock']",track151_rock,9.0,rock
2745,user42,"['funk', 'rock']",track439_rock,7.0,rock
2746,user42,"['funk', 'rock']",track174_funk,7.0,funk
2747,user42,"['funk', 'rock']",track66_funk,5.0,funk
2748,user42,"['funk', 'rock']",track180_funk,4.0,funk
2749,user42,"['funk', 'rock']",track168_funk,3.0,funk
2750,user42,"['funk', 'rock']",track112_rock,9.0,rock
2751,user42,"['funk', 'rock']",track216_funk,9.0,funk
2752,user42,"['funk', 'rock']",track70_rock,4.0,rock
2753,user42,"['funk', 'rock']",track385_rock,4.0,rock
2754,user42,"['funk', 'rock']",track44_rock,,rock
2755,user42,"['funk', 'rock']",track11_rock,9.0,rock
2756,user42,"['funk', 'rock']",track436_rock,5.0,rock
2757,user42,"['funk', 'rock']",track455_funk,4.0,funk
2758,user42,"['funk', 'rock']",track113_funk,,funk
2759,user42,"['funk', 'rock']",track356_funk,5.0,funk
2760,user42,"['funk', 'rock']",track382_rock,7.0,rock
2761,user42,"['funk', 'rock']",track302_funk,7.0,funk
2762,user42,"['funk', 'rock']",track241_funk,7.0,funk
2763,user42,"['funk', 'rock']",track434_rock,7.0,rock
2764,user42,"['funk', 'rock']",track433_funk,7.0,funk
2765,user42,"['funk', 'rock']",track437_funk,3.0,funk
2766,user42,"['funk', 'rock']",track467_funk,7.0,funk
2767,user42,"['funk', 'rock']",track396_rock,7.0,rock
2768,user42,"['funk', 'rock']",track273_rock,9.0,rock
2769,user42,"['funk', 'rock']",track335_rock,4.0,rock
2770,user42,"['funk', 'rock']",track67_funk,4.0,funk
2771,user42,"['funk', 'rock']",track27_funk,7.0,funk
2772,user42,"['funk', 'rock']",track428_rock,7.0,rock
2773,user42,"['funk', 'rock']",track412_rock,9.0,rock
2774,user42,"['funk', 'rock']",track30_funk,9.0,funk
2775,user42,"['funk', 'rock']",track13_funk,7.0,funk
2776,user42,"['funk', 'rock']",track286_funk,7.0,funk
2777,user42,"['funk', 'rock']",track366_funk,9.0,funk
2778,user42,"['funk', 'rock']",track404_funk,9.0,funk
2779,user42,"['funk', 'rock']",track367_rock,9.0,rock
2780,user42,"['funk', 'rock']",track137_funk,5.0,funk
2781,user42,"['funk', 'rock']",track171_funk,3.0,funk
2782,user42,"['funk', 'rock']",track406_funk,7.0,funk
2783,user42,"['funk', 'rock']",track237_funk,7.0,funk
2784,user42,"['funk', 'rock']",track129_rock,7.0,rock
2785,user42,"['funk', 'rock']",track29_rock,7.0,rock
2786,user42,"['funk', 'rock']",track479_rock,3.0,rock
2787,user42,"['funk', 'rock']",track120_funk,9.0,funk
2788,user42,"['funk', 'rock']",track202_rock,5.0,rock
2789,user42,"['funk', 'rock']",track470_rock,7.0,rock
2790,user42,"['funk', 'rock']",track382_funk,,funk
2791,user42,"['funk', 'rock']",track429_rock,5.0,rock
2792,user42,"['funk', 'rock']",track132_rock,3.0,rock
2793,user42,"['funk', 'rock']",track406_funk,7.0,funk
2794,user42,"['funk', 'rock']",track419_rock,9.0,rock
2795,user42,"['funk', 'rock']",track57_funk,5.0,funk
2796,user42,"['funk', 'rock']",track211_funk,,funk
2797,user42,"['funk', 'rock']",track296_rock,3.0,rock
2798,user42,"['funk', 'rock']",track298_rock,,rock
2799,user42,"['funk', 'rock']",track189_funk,,funk
2800,user42,"['funk', 'rock']",track340_funk,3.0,funk
2801,user42,"['funk', 'rock']",track65_funk,9.0,funk
2802,user42,"['funk', 'rock']",track408_funk,7.0,funk
2803,user42,"['funk', 'rock']",track242_rock,7.0,rock
2804,user42,"['funk', 'rock']",track106_rock,5.0,rock
2805,user42,"['funk', 'rock']",track305_funk,4.0,funk
2806,user42,"['funk', 'rock']",track17_funk,4.0,funk
2807,user42,"['funk', 'rock']",track456_funk,3.0,funk
2808,user42,"['funk', 'rock']",track213_rock,9.0,rock
2809,user42,"['funk', 'rock']",track167_rock,4.0,rock
2810,user42,"['funk', 'rock']",track160_rock,4.0,rock
2811,user42,"['funk', 'rock']",track129_rock,7.0,rock
2812,user42,"['funk', 'rock']",track32_rock,5.0,rock
2813,user42,"['funk', 'rock']",track306_funk,3.0,funk
2814,user42,"['funk', 'rock']",track374_rock,9.0,rock
2815,user42,"['funk', 'rock']",track173_rock,3.0,rock
2816,user42,"['funk', 'rock']",track120_rock,9.0,rock
2817,user42,"['funk', 'rock']",track374_rock,9.0,rock
2818,user42,"['funk', 'rock']",track316_rock,7.0,rock
2819,user42,"['funk', 'rock']",track301_rock,9.0,rock
2820,user42,"['funk', 'rock']",track341_funk,4.0,funk
2821,user42,"['funk', 'rock']",track309_rock,4.0,rock
2822,user42,"['funk', 'rock']",track237_funk,7.0,funk
2823,user42,"['funk', 'rock']",track84_funk,,funk
2824,user42,"['funk', 'rock']",track364_funk,,funk
2825,user42,"['funk', 'rock']",track353_rock,3.0,rock
2826,user42,"['funk', 'rock']",track12_funk,3.0,funk
2827,user42,"['funk', 'rock']",track390_funk,4.0,funk
2828,user42,"['funk', 'rock']",track133_funk,7.0,funk
2829,user42,"['funk', 'rock']",track306_funk,3.0,funk
2830,user42,"['funk', 'rock']",track21_rock,3.0,rock
2831,user42,"['funk', 'rock']",track378_funk,7.0,funk
2832,user42,"['funk', 'rock']",track332_funk,4.0,funk
2833,user42,"['funk', 'rock']",track143_rock,,rock
2834,user42,"['funk', 'rock']",track35_funk,4.0,funk
2835,user42,"['funk', 'rock']",track296_funk,9.0,funk
2836,user42,"['funk', 'rock']",track376_funk,4.0,funk
2837,user42,"['funk', 'rock']",track473_rock,,rock
2838,user42,"['funk', 'rock']",track480_funk,9.0,funk
2839,user42,"['funk', 'rock']",track464_rock,9.0,rock
2840,user42,"['funk', 'rock']",track82_rock,7.0,rock
2841,user42,"['funk', 'rock']",track76_rock,4.0,rock
2842,user42,"['funk', 'rock']",track333_funk,,funk
2843,user42,"['funk', 'rock']",track245_rock,5.0,rock
2844,user42,"['funk', 'rock']",track184_rock,3.0,rock
2845,user42,"['funk', 'rock']",track458_rock,4.0,rock
2846,user42,"['funk', 'rock']",track134_funk,7.0,funk
2847,user42,"['funk', 'rock']",track77_funk,4.0,funk
2848,user42,"['funk', 'rock']",track126_rock,,rock
2849,user42,"['funk', 'rock']",track80_funk,9.0,funk
2850,user42,"['funk', 'rock']",track486_rock,,rock
2851,user42,"['funk', 'rock']",track141_funk,4.0,funk
2852,user42,"['funk', 'rock']",track121_funk,,funk
2853,user42,"['funk', 'rock']",track266_funk,3.0,funk
2854,user42,"['funk', 'rock']",track315_funk,4.0,funk
2855,user42,"['funk', 'rock']",track124_funk,9.0,funk
2856,user42,"['funk', 'rock']",track103_rock,3.0,rock
2857,user42,"['funk', 'rock']",track373_funk,9.0,funk
2858,user42,"['funk', 'rock']",track287_rock,3.0,rock
2859,user42,"['funk', 'rock']",track44_rock,,rock
2860,user42,"['funk', 'rock']",track37_rock,7.0,rock
2861,user42,"['funk', 'rock']",track382_funk,,funk
2862,user42,"['funk', 'rock']",track304_rock,5.0,rock
2863,user42,"['funk', 'rock']",track155_funk,9.0,funk
2864,user42,"['funk', 'rock']",track377_rock,9.0,rock
2865,user42,"['funk', 'rock']",track461_funk,,funk
2866,user42,"['funk', 'rock']",track176_funk,5.0,funk
2867,user42,"['funk', 'rock']",track111_funk,7.0,funk
2868,user42,"['funk', 'rock']",track79_funk,,funk
2869,user42,"['funk', 'rock']",track428_funk,5.0,funk
2870,user42,"['funk', 'rock']",track134_rock,9.0,rock
2871,user42,"['funk', 'rock']",track359_rock,,rock
2872,user42,"['funk', 'rock']",track235_rock,,rock
2873,user42,"['funk', 'rock']",track331_rock,9.0,rock
2874,user42,"['funk', 'rock']",track493_funk,,funk
2875,user42,"['funk', 'rock']",track283_funk,3.0,funk
2876,user42,"['funk', 'rock']",track107_rock,,rock
2877,user42,"['funk', 'rock']",track323_funk,4.0,funk
2878,user42,"['funk', 'rock']",track153_funk,4.0,funk
2879,user42,"['funk', 'rock']",track117_rock,7.0,rock
2880,user42,"['funk', 'rock']",track30_rock,7.0,rock
2881,user42,"['funk', 'rock']",track20_rock,,rock
2882,user42,"['funk', 'rock']",track159_rock,,rock
2883,user42,"['funk', 'rock']",track451_funk,4.0,funk
2884,user42,"['funk', 'rock']",track286_rock,7.0,rock
2885,user42,"['funk', 'rock']",track34_rock,,rock
2886,user42,"['funk', 'rock']",track231_rock,5.0,rock
2887,user42,"['funk', 'rock']",track189_rock,5.0,rock
2888,user42,"['funk', 'rock']",track336_rock,5.0,rock
2889,user42,"['funk', 'rock']",track303_funk,5.0,funk
2890,user42,"['funk', 'rock']",track117_rock,7.0,rock
2891,user42,"['funk', 'rock']",track354_funk,4.0,funk
2892,user42,"['funk', 'rock']",track406_rock,4.0,rock
2893,user42,"['funk', 'rock']",track353_rock,3.0,rock
2894,user42,"['funk', 'rock']",track455_rock,3.0,rock
2895,user42,"['funk', 'rock']",track136_funk,5.0,funk
2896,user42,"['funk', 'rock']",track475_funk,4.0,funk
2897,user42,"['funk', 'rock']",track377_funk,7.0,funk
2898,user42,"['funk', 'rock']",track406_rock,4.0,rock
2899,user42,"['funk', 'rock']",track426_rock,4.0,rock
2900,user42,"['funk', 'rock']",track168_rock,4.0,rock
2901,user42,"['funk', 'rock']",track398_funk,9.0,funk
2902,user42,"['funk', 'rock']",track81_funk,4.0,funk
2903,user42,"['funk', 'rock']",track155_rock,3.0,rock
2904,user42,"['funk', 'rock']",track472_funk,7.0,funk
2905,user42,"['funk', 'rock']",track181_rock,4.0,rock
2906,user42,"['funk', 'rock']",track188_rock,3.0,rock
2907,user42,"['funk', 'rock']",track79_rock,7.0,rock
2908,user42,"['funk', 'rock']",track348_rock,7.0,rock
2909,user42,"['funk', 'rock']",track192_rock,4.0,rock
2910,user42,"['funk', 'rock']",track220_rock,4.0,rock
2911,user42,"['funk', 'rock']",track275_rock,3.0,rock
2912,user42,"['funk', 'rock']",track63_funk,5.0,funk
2913,user42,"['funk', 'rock']",track293_funk,9.0,funk
2914,user42,"['funk', 'rock']",track482_funk,9.0,funk
2915,user42,"['funk', 'rock']",track453_rock,7.0,rock
2916,user42,"['funk', 'rock']",track408_rock,9.0,rock
2917,user42,"['funk', 'rock']",track311_rock,4.0,rock
2918,user42,"['funk', 'rock']",track130_rock,4.0,rock
2919,user42,"['funk', 'rock']",track115_funk,7.0,funk
2920,user42,"['funk', 'rock']",track187_rock,7.0,rock
2921,user42,"['funk', 'rock']",track208_rock,3.0,rock
2922,user42,"['funk', 'rock']",track183_rock,9.0,rock
2923,user42,"['funk', 'rock']",track374_rock,9.0,rock
2924,user42,"['funk', 'rock']",track461_funk,,funk
2925,user42,"['funk', 'rock']",track145_funk,3.0,funk
2926,user42,"['funk', 'rock']",track148_funk,4.0,funk
2927,user42,"['funk', 'rock']",track265_rock,9.0,rock
2928,user42,"['funk', 'rock']",track117_rock,7.0,rock
2929,user42,"['funk', 'rock']",track362_rock,9.0,rock
2930,user42,"['funk', 'rock']",track113_funk,,funk
2931,user42,"['funk', 'rock']",track88_funk,3.0,funk
2932,user42,"['funk', 'rock']",track196_rock,5.0,rock
2933,user42,"['funk', 'rock']",track119_funk,7.0,funk
2934,user42,"['funk', 'rock']",track439_funk,4.0,funk
2935,user42,"['funk', 'rock']",track25_funk,4.0,funk
2936,user42,"['funk', 'rock']",track153_rock,7.0,rock
2937,user42,"['funk', 'rock']",track80_rock,3.0,rock
2938,user42,"['funk', 'rock']",track265_rock,9.0,rock
2939,user42,"['funk', 'rock']",track143_funk,,funk
2940,user42,"['funk', 'rock']",track118_funk,7.0,funk
2941,user42,"['funk', 'rock']",track211_rock,3.0,rock
2942,user42,"['funk', 'rock']",track26_rock,,rock
2943,user42,"['funk', 'rock']",track363_rock,9.0,rock
2944,user42,"['funk', 'rock']",track23_rock,5.0,rock
2945,user42,"['funk', 'rock']",track39_funk,9.0,funk
2946,user42,"['funk', 'rock']",track111_funk,7.0,funk
2947,user42,"['funk', 'rock']",track186_funk,9.0,funk
2948,user42,"['funk', 'rock']",track316_rock,7.0,rock
2949,user42,"['funk', 'rock']",track212_funk,4.0,funk
2950,user42,"['funk', 'rock']",track250_rock,4.0,rock
2951,user42,"['funk', 'rock']",track306_funk,3.0,funk
2952,user42,"['funk', 'rock']",track150_funk,5.0,funk
2953,user42,"['funk', 'rock']",track307_funk,7.0,funk
2954,user42,"['funk', 'rock']",track411_funk,5.0,funk
2955,user42,"['funk', 'rock']",track211_funk,,funk
2956,user42,"['funk', 'rock']",track59_rock,,rock
2957,user42,"['funk', 'rock']",track468_funk,7.0,funk
2958,user42,"['funk', 'rock']",track176_funk,5.0,funk
2959,user42,"['funk', 'rock']",track124_rock,5.0,rock
2960,user42,"['funk', 'rock']",track161_rock,4.0,rock
2961,user42,"['funk', 'rock']",track272_funk,4.0,funk
2962,user42,"['funk', 'rock']",track99_funk,,funk
2963,user42,"['funk', 'rock']",track444_funk,5.0,funk
2964,user42,"['funk', 'rock']",track27_funk,7.0,funk
2965,user42,"['funk', 'rock']",track203_funk,,funk
2966,user42,"['funk', 'rock']",track30_funk,9.0,funk
2967,user42,"['funk', 'rock']",track178_rock,3.0,rock
2968,user42,"['funk', 'rock']",track132_funk,4.0,funk
2969,user42,"['funk', 'rock']",track16_funk,,funk
2970,user42,"['funk', 'rock']",track24_rock,3.0,rock
2971,user42,"['funk', 'rock']",track136_funk,5.0,funk
2972,user42,"['funk', 'rock']",track188_funk,5.0,funk
2973,user42,"['funk', 'rock']",track252_rock,9.0,rock
2974,user42,"['funk', 'rock']",track334_funk,5.0,funk
2975,user42,"['funk', 'rock']",track7_funk,,funk
2976,user42,"['funk', 'rock']",track398_rock,,rock
2977,user42,"['funk', 'rock']",track61_rock,5.0,rock
2978,user42,"['funk', 'rock']",track385_funk,5.0,funk
2979,user42,"['funk', 'rock']",track46_rock,5.0,rock
2980,user42,"['funk', 'rock']",track432_funk,,funk
2981,user42,"['funk', 'rock']",track149_funk,9.0,funk
2982,user42,"['funk', 'rock']",track321_funk,4.0,funk
2983,user42,"['funk', 'rock']",track42_funk,5.0,funk
2984,user42,"['funk', 'rock']",track27_funk,7.0,funk
2985,user42,"['funk', 'rock']",track111_funk,7.0,funk
2986,user42,"['funk', 'rock']",track73_funk,,funk
2987,user42,"['funk', 'rock']",track333_funk,,funk
2988,user42,"['funk', 'rock']",track157_rock,7.0,rock
2989,user42,"['funk', 'rock']",track405_funk,9.0,funk
2990,user42,"['funk', 'rock']",track433_funk,7.0,funk
2991,user42,"['funk', 'rock']",track66_rock,5.0,rock
2992,user42,"['funk', 'rock']",track34_funk,3.0,funk
2993,user42,"['funk', 'rock']",track64_funk,3.0,funk
2994,user42,"['funk', 'rock']",track76_rock,4.0,rock
2995,user42,"['funk', 'rock']",track499_rock,3.0,rock
2996,user42,"['funk', 'rock']",track462_funk,9.0,funk
2997,user42,"['funk', 'rock']",track330_funk,3.0,funk
2998,user42,"['funk', 'rock']",track330_funk,3.0,funk
2999,user42,"['funk', 'rock']",track305_rock,9.0,rock
3000,user56,"['rap', 'classic']",track217_classic,5.0,classic
3001,user56,"['rap', 'classic']",track463_classic,5.0,classic
3002,user56,"['rap', 'classic']",track430_rap,7.0,rap
3003,user56,"['rap', 'classic']",track115_classic,7.0,classic
3004,user56,"['rap', 'classic']",track372_rap,,rap
3005,user56,"['rap', 'classic']",track360_rap,9.0,rap
3006,user56,"['rap', 'classic']",track50_rap,9.0,rap
3007,user56,"['rap', 'classic']",track0_classic,5.0,classic
3008,user56,"['rap', 'classic']",track62_classic,4.0,classic
3009,user56,"['rap', 'classic']",track337_rap,4.0,rap
3010,user56,"['rap', 'classic']",track248_rap,7.0,rap
3011,user56,"['rap', 'classic']",track57_classic,3.0,classic
3012,user56,"['rap', 'classic']",track499_rap,9.0,rap
3013,user56,"['rap', 'classic']",track351_classic,7.0,classic
3014,user56,"['rap', 'classic']",track73_rap,5.0,rap
3015,user56,"['rap', 'classic']",track251_rap,9.0,rap
3016,user56,"['rap', 'classic']",track483_classic,7.0,classic
3017,user56,"['rap', 'classic']",track346_rap,9.0,rap
3018,user56,"['rap', 'classic']",track439_classic,5.0,classic
3019,user56,"['rap', 'classic']",track422_classic,4.0,classic
3020,user56,"['rap', 'classic']",track450_rap,3.0,rap
3021,user56,"['rap', 'classic']",track86_classic,3.0,classic
3022,user56,"['rap', 'classic']",track181_rap,,rap
3023,user56,"['rap', 'classic']",track8_classic,4.0,classic
3024,user56,"['rap', 'classic']",track49_classic,,classic
3025,user56,"['rap', 'classic']",track408_rap,5.0,rap
3026,user56,"['rap', 'classic']",track188_rap,7.0,rap
3027,user56,"['rap', 'classic']",track493_classic,3.0,classic
3028,user56,"['rap', 'classic']",track491_classic,9.0,classic
3029,user56,"['rap', 'classic']",track123_rap,4.0,rap
3030,user56,"['rap', 'classic']",track462_classic,3.0,classic
3031,user56,"['rap', 'classic']",track314_classic,7.0,classic
3032,user56,"['rap', 'classic']",track367_rap,,rap
3033,user56,"['rap', 'classic']",track81_rap,9.0,rap
3034,user56,"['rap', 'classic']",track226_rap,3.0,rap
3035,user56,"['rap', 'classic']",track252_classic,4.0,classic
3036,user56,"['rap', 'classic']",track152_rap,9.0,rap
3037,user56,"['rap', 'classic']",track116_rap,3.0,rap
3038,user56,"['rap', 'classic']",track420_rap,4.0,rap
3039,user56,"['rap', 'classic']",track437_classic,3.0,classic
3040,user56,"['rap', 'classic']",track154_rap,5.0,rap
3041,user56,"['rap', 'classic']",track393_classic,4.0,classic
3042,user56,"['rap', 'classic']",track68_classic,7.0,classic
3043,user56,"['rap', 'classic']",track48_classic,5.0,classic
3044,user56,"['rap', 'classic']",track482_rap,7.0,rap
3045,user56,"['rap', 'classic']",track44_classic,5.0,classic
3046,user56,"['rap', 'classic']",track22_rap,3.0,rap
3047,user56,"['rap', 'classic']",track175_classic,7.0,classic
3048,user56,"['rap', 'classic']",track84_rap,4.0,rap
3049,user56,"['rap', 'classic']",track112_classic,4.0,classic
3050,user56,"['rap', 'classic']",track205_classic,7.0,classic
3051,user56,"['rap', 'classic']",track182_rap,3.0,rap
3052,user56,"['rap', 'classic']",track207_classic,7.0,classic
3053,user56,"['rap', 'classic']",track247_classic,7.0,classic
3054,user56,"['rap', 'classic']",track293_rap,5.0,rap
3055,user56,"['rap', 'classic']",track496_rap,9.0,rap
3056,user56,"['rap', 'classic']",track99_rap,5.0,rap
3057,user56,"['rap', 'classic']",track490_rap,9.0,rap
3058,user56,"['rap', 'classic']",track345_rap,3.0,rap
3059,user56,"['rap', 'classic']",track152_rap,9.0,rap
3060,user56,"['rap', 'classic']",track69_rap,4.0,rap
3061,user56,"['rap', 'classic']",track417_rap,3.0,rap
3062,user56,"['rap', 'classic']",track219_classic,7.0,classic
3063,user56,"['rap', 'classic']",track350_classic,7.0,classic
3064,user56,"['rap', 'classic']",track218_rap,,rap
3065,user56,"['rap', 'classic']",track34_classic,3.0,classic
3066,user56,"['rap', 'classic']",track26_classic,,classic
3067,user56,"['rap', 'classic']",track312_rap,3.0,rap
3068,user56,"['rap', 'classic']",track418_rap,9.0,rap
3069,user56,"['rap', 'classic']",track218_rap,,rap
3070,user56,"['rap', 'classic']",track373_classic,7.0,classic
3071,user56,"['rap', 'classic']",track11_classic,3.0,classic
3072,user56,"['rap', 'classic']",track461_rap,7.0,rap
3073,user56,"['rap', 'classic']",track226_rap,3.0,rap
3074,user56,"['rap', 'classic']",track336_classic,5.0,classic
3075,user56,"['rap', 'classic']",track266_classic,5.0,classic
3076,user56,"['rap', 'classic']",track424_rap,,rap
3077,user56,"['rap', 'classic']",track263_classic,5.0,classic
3078,user56,"['rap', 'classic']",track405_classic,3.0,classic
3079,user56,"['rap', 'classic']",track279_rap,,rap
3080,user56,"['rap', 'classic']",track489_classic,3.0,classic
3081,user56,"['rap', 'classic']",track125_rap,4.0,rap
3082,user56,"['rap', 'classic']",track259_rap,4.0,rap
3083,user56,"['rap', 'classic']",track193_classic,4.0,classic
3084,user56,"['rap', 'classic']",track448_rap,5.0,rap
3085,user56,"['rap', 'classic']",track70_rap,3.0,rap
3086,user56,"['rap', 'classic']",track308_rap,3.0,rap
3087,user56,"['rap', 'classic']",track356_classic,7.0,classic
3088,user56,"['rap', 'classic']",track216_rap,7.0,rap
3089,user56,"['rap', 'classic']",track311_classic,3.0,classic
3090,user56,"['rap', 'classic']",track298_classic,3.0,classic
3091,user56,"['rap', 'classic']",track343_classic,4.0,classic
3092,user56,"['rap', 'classic']",track174_classic,3.0,classic
3093,user56,"['rap', 'classic']",track225_classic,4.0,classic
3094,user56,"['rap', 'classic']",track128_rap,9.0,rap
3095,user56,"['rap', 'classic']",track107_classic,7.0,classic
3096,user56,"['rap', 'classic']",track467_classic,7.0,classic
3097,user56,"['rap', 'classic']",track123_rap,4.0,rap
3098,user56,"['rap', 'classic']",track20_classic,3.0,classic
3099,user56,"['rap', 'classic']",track58_rap,4.0,rap
3100,user56,"['rap', 'classic']",track12_rap,3.0,rap
3101,user56,"['rap', 'classic']",track262_rap,,rap
3102,user56,"['rap', 'classic']",track445_rap,7.0,rap
3103,user56,"['rap', 'classic']",track413_rap,4.0,rap
3104,user56,"['rap', 'classic']",track356_rap,5.0,rap
3105,user56,"['rap', 'classic']",track147_rap,5.0,rap
3106,user56,"['rap', 'classic']",track30_rap,4.0,rap
3107,user56,"['rap', 'classic']",track171_rap,3.0,rap
3108,user56,"['rap', 'classic']",track19_rap,4.0,rap
3109,user56,"['rap', 'classic']",track129_rap,7.0,rap
