,sentiment,sentiment_score,user_id,track_id,created_at,time_zone,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy,mode,key
143,1,2.4000000000000004,60653412,7e090318a40255a83d3acd89ab37e860,2014-11-21 12:39:55,London,8.4e-06,0.111,0.0414,0.677,0.304,-14.752,99.989,0.617,0.293,0,3.0
144,1,3.2,60653412,bbc54e7eed590bdb06772bd0ae7fca7e,2014-11-21 12:45:24,London,0.0,0.095,0.222,0.698,0.671,-4.209,96.953,0.0611,0.925,0,3.0
145,1,2.4000000000000004,60653412,bbc54e7eed590bdb06772bd0ae7fca7e,2014-11-21 12:45:24,London,0.0,0.095,0.222,0.698,0.671,-4.209,96.953,0.0611,0.925,0,3.0
146,1,3.2,60653412,4eeac91614e6325033f92137ecf93ef6,2014-11-25 11:33:52,London,0.0,0.0842,0.06,0.531,0.487,-11.709,138.45,0.699,0.481,0,4.0
147,1,2.4000000000000004,60653412,4eeac91614e6325033f92137ecf93ef6,2014-11-25 11:33:52,London,0.0,0.0842,0.06,0.531,0.487,-11.709,138.45,0.699,0.481,0,4.0
148,1,3.2,60653412,8cb2e366197cd6344d2ee5b447266b2d,2014-11-27 10:33:59,London,1.11e-05,0.164,0.0924,0.271,0.624,-4.215,146.361,0.00546,0.945,1,4.0
149,1,2.4000000000000004,60653412,8cb2e366197cd6344d2ee5b447266b2d,2014-11-27 10:33:59,London,1.11e-05,0.164,0.0924,0.271,0.624,-4.215,146.361,0.00546,0.945,1,4.0
150,1,0.8,60653412,8cb2e366197cd6344d2ee5b447266b2d,2014-11-27 10:33:59,London,1.11e-05,0.164,0.0924,0.271,0.624,-4.215,146.361,0.00546,0.945,1,4.0
151,1,3.2,60653412,0db35cb34fa6c69b4f3a4815d6cf7489,2014-11-28 11:29:57,London,2.69e-06,0.0591,0.0262,0.661,0.836,-11.062,131.752,0.0173,0.687,1,0.0
152,1,2.4000000000000004,60653412,0db35cb34fa6c69b4f3a4815d6cf7489,2014-11-28 11:29:57,London,2.69e-06,0.0591,0.0262,0.661,0.836,-11.062,131.752,0.0173,0.687,1,0.0
153,1,2.4000000000000004,60653412,0db35cb34fa6c69b4f3a4815d6cf7489,2014-11-28 11:29:57,London,2.69e-06,0.0591,0.0262,0.661,0.836,-11.062,131.752,0.0173,0.687,1,0.0
154,1,3.2,60653412,0fe5161085e0f80fa6d25a4ff9df763d,2014-12-01 11:36:16,London,0.00789,0.198,0.064,0.837,0.889,-13.341,104.995,0.541,0.38,0,7.0
155,1,0.8,60653412,0fe5161085e0f80fa6d25a4ff9df763d,2014-12-01 11:36:16,London,0.00789,0.198,0.064,0.837,0.889,-13.341,104.995,0.541,0.38,0,7.0
156,1,3.2,60653412,d908550e950cb476b156b03c87f1deca,2014-12-01 17:55:08,London,0.0,0.241,0.0457,0.5,0.742,-8.098,134.937,0.0797,0.846,1,0.0
157,1,2.4000000000000004,60653412,d908550e950cb476b156b03c87f1deca,2014-12-01 17:55:08,London,0.0,0.241,0.0457,0.5,0.742,-8.098,134.937,0.0797,0.846,1,0.0
158,1,3.2,60653412,303585dd51dbded497e15216c8f3accf,2014-12-02 09:57:20,London,0.0151,0.113,0.0294,0.813,0.778,-8.203,114.58,0.245,0.619,1,7.0
159,1,2.4000000000000004,60653412,303585dd51dbded497e15216c8f3accf,2014-12-02 09:57:20,London,0.0151,0.113,0.0294,0.813,0.778,-8.203,114.58,0.245,0.619,1,7.0
160,1,3.2,60653412,1060e8dc6abecbe2afd33912970e7e2e,2014-12-02 10:59:07,London,0.00406,0.105,0.0317,0.561,0.302,-22.049,85.765,0.756,0.158,1,2.0
161,1,2.4000000000000004,60653412,1060e8dc6abecbe2afd33912970e7e2e,2014-12-02 10:59:07,London,0.00406,0.105,0.0317,0.561,0.302,-22.049,85.765,0.756,0.158,1,2.0
162,1,0.8,60653412,1060e8dc6abecbe2afd33912970e7e2e,2014-12-02 10:59:07,London,0.00406,0.105,0.0317,0.561,0.302,-22.049,85.765,0.756,0.158,1,2.0
163,1,3.2,60653412,ae1759c2e35c99510f26af4270ac5281,2014-12-02 15:08:13,London,0.0,0.0921,0.042,0.511,0.814,-7.032,129.657,0.181,0.769,1,4.0
164,1,2.4000000000000004,60653412,ae1759c2e35c99510f26af4270ac5281,2014-12-02 15:08:13,London,0.0,0.0921,0.042,0.511,0.814,-7.032,129.657,0.181,0.769,1,4.0
165,1,2.4000000000000004,60653412,ae1759c2e35c99510f26af4270ac5281,2014-12-02 15:08:13,London,0.0,0.0921,0.042,0.511,0.814,-7.032,129.657,0.181,0.769,1,4.0
166,1,3.2,60653412,78aa36e0eb903081173fb1217f003d63,2014-12-11 11:27:56,London,0.00136,0.116,0.0373,0.517,0.216,-17.266,136.356,0.705,0.151,1,0.0
167,1,2.4000000000000004,60653412,78aa36e0eb903081173fb1217f003d63,2014-12-11 11:27:56,London,0.00136,0.116,0.0373,0.517,0.216,-17.266,136.356,0.705,0.151,1,0.0
168,1,3.2,60653412,3bb526f1551d9a574cfdf66982b36515,2014-12-11 17:51:08,London,0.0,0.12,0.079,0.509,0.742,-7.715,135.601,0.0409,0.827,1,0.0
169,1,2.4000000000000004,60653412,3bb526f1551d9a574cfdf66982b36515,2014-12-11 17:51:08,London,0.0,0.12,0.079,0.509,0.742,-7.715,135.601,0.0409,0.827,1,0.0
170,1,3.2,60653412,02244caf61670a911dd15b986960ef21,2014-12-12 09:46:36,London,0.00445,0.0912,0.0308,0.316,0.294,-9.11,117.363,0.000334,0.484,0,9.0
171,1,2.4000000000000004,60653412,02244caf61670a911dd15b986960ef21,2014-12-12 09:46:36,London,0.00445,0.0912,0.0308,0.316,0.294,-9.11,117.363,0.000334,0.484,0,9.0
172,1,0.6,60653412,02244caf61670a911dd15b986960ef21,2014-12-12 09:46:36,London,0.00445,0.0912,0.0308,0.316,0.294,-9.11,117.363,0.000334,0.484,0,9.0
173,1,3.2,60653412,422e87c2881c22e4dfae79bff11636da,2014-12-12 11:32:36,London,3.01e-05,0.0361,0.153,0.835,0.804,-9.784,115.567,0.163,0.55,0,10.0
174,1,3.2,60653412,eb074eed557af190a1427f6a53e4d9f7,2014-12-12 13:45:02,London,0.471,0.0718,0.0693,0.703,0.589,-6.789,97.675,0.302,0.7,1,5.0
175,1,3.2,60653412,ca257443eca2c67099566957ea1d14e4,2014-12-12 13:54:57,London,0.00459,0.0998,0.0636,0.861,0.881,-6.31,101.307,0.0461,0.652,1,2.0
176,1,3.2,60653412,d30fe3ab4f2d479019b9dac142e0b075,2014-12-12 16:11:21,London,0.00447,0.0665,0.0477,0.678,0.731,-6.101,109.886,0.00821,0.894,1,0.0
177,1,3.2,60653412,5b7b9107df3e44de7b18c8260bfb5786,2014-12-15 17:47:45,London,0.000128,0.0794,0.0364,0.879,0.68,-8.789,114.006,0.411,0.566,1,11.0
178,1,2.4000000000000004,60653412,5b7b9107df3e44de7b18c8260bfb5786,2014-12-15 17:47:45,London,0.000128,0.0794,0.0364,0.879,0.68,-8.789,114.006,0.411,0.566,1,11.0
179,1,0.8,60653412,5b7b9107df3e44de7b18c8260bfb5786,2014-12-15 17:47:45,London,0.000128,0.0794,0.0364,0.879,0.68,-8.789,114.006,0.411,0.566,1,11.0
180,1,0.6,60653412,5b7b9107df3e44de7b18c8260bfb5786,2014-12-15 17:47:45,London,0.000128,0.0794,0.0364,0.879,0.68,-8.789,114.006,0.411,0.566,1,11.0
181,1,3.2,60653412,ff50c5ddafb0ab5ad5f32c8bdd19c217,2014-12-16 11:27:29,London,8.74e-06,0.239,0.044,0.496,0.857,-14.576,120.849,0.258,0.727,1,0.0
182,1,3.0,181126969,d8912f20d76377a32764b9000f813adb,2014-04-14 05:13:25,Eastern Time,0.00039,0.102,0.036,0.718,0.816,-3.959,117.067,0.353,0.846,0,1.0
183,1,3.0,278312687,aa09c21dd664bf9e51d5e2ade0157d28,2014-04-03 14:36:08,Eastern Time,0.0,0.272,0.0395,0.69,0.286,-8.78,143.959,0.265,0.383,1,1.0
184,1,2.8999999999999995,558721721,6e082b14521cc2f45a450ac34f20e4de,2014-07-12 22:58:42,Kyiv,0.00016,0.157,0.0731,0.286,0.366,-3.767,172.016,0.000561,0.892,0,5.0
185,1,0.6,558721721,6e082b14521cc2f45a450ac34f20e4de,2014-07-12 22:58:42,Kyiv,0.00016,0.157,0.0731,0.286,0.366,-3.767,172.016,0.000561,0.892,0,5.0
186,1,2.8999999999999995,1672307377,dd25eb528217958a69c3f38ee60890cb,2014-02-18 23:21:38,Eastern Time,9.53e-05,0.11,0.0386,0.684,0.735,-12.613,115.123,0.467,0.486,1,2.0
187,1,2.8,65806927,f8ec7b9a06d72874da9c60a0ea5d71f1,2014-07-29 05:18:07,Mexico City,0.00206,0.194,0.278,0.673,0.785,-8.636,151.468,0.0387,0.695,0,6.0
188,1,2.8,425800902,8e04079bcf9a2ff821ea3347fe52ea0c,2014-07-21 23:39:50,Amsterdam,0.000131,0.443,0.0307,0.759,0.901,-5.745,92.96,0.202,0.699,0,0.0
189,1,2.7,173558627,8f7ea380ee69cb7074f84c4edfb7e6c4,2014-04-11 00:10:41,Mexico City,0.0,0.279,0.0523,0.564,0.799,-5.128,131.134,0.000404,0.93,1,0.0
190,1,2.7,199431749,371903b57ccd61f7e1da36daf27eb0a0,2014-07-12 17:33:16,Eastern Time,8.48e-05,0.359,0.108,0.461,0.318,-1.711,142.031,3.58e-05,0.987,0,1.0
191,1,2.7,2174885641,d2b05bb7045fd07765625a18b05d9ac6,2014-05-29 17:22:12,Pacific Time,0.0,0.114,0.0477,0.426,0.25,-4.347,173.572,0.000878,0.886,1,6.0
192,1,2.4000000000000004,2174885641,d2b05bb7045fd07765625a18b05d9ac6,2014-05-29 17:22:12,Pacific Time,0.0,0.114,0.0477,0.426,0.25,-4.347,173.572,0.000878,0.886,1,6.0
193,1,2.4000000000000004,2174885641,d2b05bb7045fd07765625a18b05d9ac6,2014-05-29 17:22:12,Pacific Time,0.0,0.114,0.0477,0.426,0.25,-4.347,173.572,0.000878,0.886,1,6.0
194,1,2.7,352376804,5258e5ab20ba83d9bada06d91f486e0c,2014-11-30 02:07:04,London,0.0321,0.519,0.0299,0.256,0.184,-10.888,85.187,0.26,0.375,1,4.0
195,1,0.7,352376804,5258e5ab20ba83d9bada06d91f486e0c,2014-11-30 02:07:04,London,0.0321,0.519,0.0299,0.256,0.184,-10.888,85.187,0.26,0.375,1,4.0
196,1,0.6,352376804,5258e5ab20ba83d9bada06d91f486e0c,2014-11-30 02:07:04,London,0.0321,0.519,0.0299,0.256,0.184,-10.888,85.187,0.26,0.375,1,4.0
197,1,2.7,331066455,75e924832c2def26f9dd34e16fc27137,2014-11-30 02:31:49,Central Time,0.0078,0.0862,0.142,0.838,0.961,-15.348,122.039,0.011,0.496,1,0.0
198,1,0.7,331066455,75e924832c2def26f9dd34e16fc27137,2014-11-30 02:31:49,Central Time,0.0078,0.0862,0.142,0.838,0.961,-15.348,122.039,0.011,0.496,1,0.0
199,1,0.6,331066455,75e924832c2def26f9dd34e16fc27137,2014-11-30 02:31:49,Central Time,0.0078,0.0862,0.142,0.838,0.961,-15.348,122.039,0.011,0.496,1,0.0
200,1,2.7,352376804,fc4dce990a19fde60e54075b80989257,2014-11-30 02:54:42,London,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
201,1,0.7,352376804,fc4dce990a19fde60e54075b80989257,2014-11-30 02:54:42,London,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
202,1,0.6,352376804,fc4dce990a19fde60e54075b80989257,2014-11-30 02:54:42,London,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
203,1,2.7,331066455,fc4dce990a19fde60e54075b80989257,2014-11-30 02:55:33,Central Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
204,1,0.7,331066455,fc4dce990a19fde60e54075b80989257,2014-11-30 02:55:33,Central Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
205,1,0.6,331066455,fc4dce990a19fde60e54075b80989257,2014-11-30 02:55:33,Central Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
206,1,2.7,2261885623,fc4dce990a19fde60e54075b80989257,2014-11-30 02:58:59,Mountain Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
207,1,0.7,2261885623,fc4dce990a19fde60e54075b80989257,2014-11-30 02:58:59,Mountain Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
208,1,0.6,2261885623,fc4dce990a19fde60e54075b80989257,2014-11-30 02:58:59,Mountain Time,0.000498,0.282,0.0575,0.404,0.166,-15.7,133.738,0.685,0.523,1,4.0
209,1,2.7,352376804,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:11:21,London,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
210,1,0.7,352376804,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:11:21,London,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
211,1,0.6,352376804,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:11:21,London,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
212,1,2.7,331066455,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:13:42,Central Time,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
213,1,0.7,331066455,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:13:42,Central Time,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
214,1,0.6,331066455,4a08040afd668c28571a5b07b46656bc,2014-11-30 03:13:42,Central Time,1.37e-05,0.0978,0.0266,0.618,0.746,-10.674,143.602,0.364,0.548,1,10.0
215,1,2.7,331066455,4c2f86948062ca36c4af3fb66c11a195,2014-11-30 03:23:10,Central Time,0.145,0.143,0.0329,0.612,0.951,-13.387,104.161,0.277,0.659,0,5.0
216,1,0.7,331066455,4c2f86948062ca36c4af3fb66c11a195,2014-11-30 03:23:10,Central Time,0.145,0.143,0.0329,0.612,0.951,-13.387,104.161,0.277,0.659,0,5.0
217,1,0.6,331066455,4c2f86948062ca36c4af3fb66c11a195,2014-11-30 03:23:10,Central Time,0.145,0.143,0.0329,0.612,0.951,-13.387,104.161,0.277,0.659,0,5.0
218,1,2.7,438686813,2552f37509d1d8f342a180b1c0463151,2014-08-16 21:29:50,Paris,0.00361,0.113,0.0278,0.255,0.126,-10.654,76.426,0.0577,0.393,1,5.0
219,1,0.6,438686813,2552f37509d1d8f342a180b1c0463151,2014-08-16 21:29:50,Paris,0.00361,0.113,0.0278,0.255,0.126,-10.654,76.426,0.0577,0.393,1,5.0
220,1,2.7,284308082,9f44d6b6deb0c5e03e45f98ec5a03471,2014-06-17 18:40:50,Central Time,0.0594,0.323,0.0421,0.453,0.663,-6.157,128.036,0.000433,0.915,0,0.0
221,1,2.7,50864269,66003440d56363fca9079107b6a0e72b,2014-04-29 18:36:51,Eastern Time,0.0,0.111,0.0437,0.442,0.225,-9.94,109.937,0.877,0.315,1,5.0
222,1,1.4,50864269,66003440d56363fca9079107b6a0e72b,2014-04-29 18:36:51,Eastern Time,0.0,0.111,0.0437,0.442,0.225,-9.94,109.937,0.877,0.315,1,5.0
223,1,0.6,50864269,66003440d56363fca9079107b6a0e72b,2014-04-29 18:36:51,Eastern Time,0.0,0.111,0.0437,0.442,0.225,-9.94,109.937,0.877,0.315,1,5.0
224,1,0.3,50864269,66003440d56363fca9079107b6a0e72b,2014-04-29 18:36:51,Eastern Time,0.0,0.111,0.0437,0.442,0.225,-9.94,109.937,0.877,0.315,1,5.0
225,1,2.7,109318056,a66cdd50ec2d34f96d9aae40e2e9156e,2014-08-27 07:00:38,Eastern Time,3.44e-06,0.072,0.0315,0.425,0.514,-9.427,115.71,0.943,0.401,1,7.0
226,1,2.7,17373593,fabc7afada3ad2b10ab9190531b5ccc6,2014-01-06 21:44:12,Eastern Time,0.000568,0.324,0.0504,0.301,0.39,-6.49,106.035,0.0134,0.697,1,2.0
227,1,2.7,418451026,e9a7089bb62184c8c1a55b724bdcb3a8,2014-09-11 16:45:10,Central Time,4.44e-06,0.111,0.099,0.526,0.374,-14.074,91.24,0.907,0.235,0,7.0
228,1,2.7,183339811,c504c0cb6847a8a4486b5d828cff5a86,2014-10-03 06:13:30,Central America,0.871,0.0835,0.0417,0.536,0.393,-6.328,149.891,0.103,0.776,0,4.0
229,1,1.0,183339811,c504c0cb6847a8a4486b5d828cff5a86,2014-10-03 06:13:30,Central America,0.871,0.0835,0.0417,0.536,0.393,-6.328,149.891,0.103,0.776,0,4.0
230,1,2.7,232854947,c8702fdb09b3f8068fd30dc2adf51639,2014-10-13 16:53:35,Rome,0.000132,0.275,0.0942,0.468,0.407,-8.93,114.773,0.432,0.773,0,1.0
231,1,2.6000000000000005,43956811,d575aafe461d1db6f21c00d8021dae54,2014-09-03 20:43:03,Eastern Time,0.0931,0.0706,0.0449,0.503,0.36,-10.569,62.302,0.0496,0.588,1,9.0
232,1,2.6000000000000005,481754209,d575aafe461d1db6f21c00d8021dae54,2014-09-04 07:14:55,Central Time,0.0931,0.0706,0.0449,0.503,0.36,-10.569,62.302,0.0496,0.588,1,9.0
233,1,2.6,1197582204,8b64dd68664629ec26788144aa704019,2014-12-23 03:27:41,Amsterdam,0.0,0.0395,0.0263,0.58,0.263,-5.71,82.298,0.13,0.514,1,1.0
234,1,2.4000000000000004,1197582204,8b64dd68664629ec26788144aa704019,2014-12-23 03:27:41,Amsterdam,0.0,0.0395,0.0263,0.58,0.263,-5.71,82.298,0.13,0.514,1,1.0
235,1,0.7,1197582204,8b64dd68664629ec26788144aa704019,2014-12-23 03:27:41,Amsterdam,0.0,0.0395,0.0263,0.58,0.263,-5.71,82.298,0.13,0.514,1,1.0
236,1,0.6,1197582204,8b64dd68664629ec26788144aa704019,2014-12-23 03:27:41,Amsterdam,0.0,0.0395,0.0263,0.58,0.263,-5.71,82.298,0.13,0.514,1,1.0
237,1,2.6,1035570751,7b9b8e87d6a456393bc662a24eb6fd4c,2014-11-14 23:08:41,London,0.000668,0.104,0.0783,0.587,0.49,-4.496,127.992,0.0172,0.99,1,0.0
238,1,0.6,1035570751,7b9b8e87d6a456393bc662a24eb6fd4c,2014-11-14 23:08:41,London,0.000668,0.104,0.0783,0.587,0.49,-4.496,127.992,0.0172,0.99,1,0.0
239,1,2.6,90311879,059a8b07cdef684951ed1f90e74aa8a6,2014-12-13 03:08:39,Eastern Time,2.5e-05,0.0745,0.0284,0.718,0.415,-5.76,99.916,0.0114,0.786,1,0.0
240,1,2.4000000000000004,778721682,064bfe23c1f6207404e7ecda194e49d6,2014-10-18 21:58:17,Atlantic Time (Canada),0.0,0.0695,0.0421,0.426,0.29,-3.225,147.939,0.306,0.784,1,3.0
241,1,2.4000000000000004,102467466,ff98560589aee6ecf2ee1ed5ca883e40,2014-05-18 04:11:51,Mexico City,0.109,0.0639,0.03,0.595,0.868,-10.332,101.193,0.0296,0.737,0,10.0
242,1,2.4000000000000004,8457502,0bb6cf2d06b3041e461b4451c2ce6997,2014-06-04 17:26:23,Madrid,0.00416,0.294,0.0522,0.486,0.503,-3.536,90.582,0.00145,0.948,1,0.0
243,1,0.6,8457502,0bb6cf2d06b3041e461b4451c2ce6997,2014-06-04 17:26:23,Madrid,0.00416,0.294,0.0522,0.486,0.503,-3.536,90.582,0.00145,0.948,1,0.0
244,1,2.4000000000000004,234097767,b73b4871b5376c464e9de9d1ddb52011,2014-06-08 18:20:30,Athens,0.349,0.094,0.0349,0.264,0.0722,-15.399,148.658,0.885,0.122,1,9.0
245,1,2.4000000000000004,2224523384,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:01:29,Casablanca,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
246,1,1.0,2224523384,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:01:29,Casablanca,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
247,1,0.8,2224523384,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:01:29,Casablanca,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
248,1,0.6,2224523384,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:01:29,Casablanca,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
249,0,0.0,2224523384,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:01:29,Casablanca,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
250,1,2.4000000000000004,317701229,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:02:02,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
251,1,1.0,317701229,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:02:02,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
252,1,0.8,317701229,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:02:02,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
253,1,0.6,317701229,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:02:02,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
254,0,0.0,317701229,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:02:02,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
255,1,2.4000000000000004,230299189,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:12,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
256,1,1.0,230299189,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:12,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
257,1,0.8,230299189,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:12,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
258,1,0.6,230299189,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:12,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
259,0,0.0,230299189,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:12,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
260,1,2.4000000000000004,320133265,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:13,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
261,1,1.0,320133265,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:13,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
262,1,0.8,320133265,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:13,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
263,1,0.6,320133265,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:13,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
264,0,0.0,320133265,b2a0f433e68fb88575ba1e43a14662dc,2014-08-09 22:03:13,London,0.0,0.0745,0.0793,0.521,0.346,-5.032,126.157,0.0021,0.952,1,1.0
265,1,2.4000000000000004,27227705,bdd9d3e42c729027810cd9aa3926f409,2014-10-04 21:23:35,Eastern Time,0.00139,0.151,0.0289,0.582,0.517,-9.961,111.441,0.124,0.606,1,6.0
266,1,0.6,27227705,bdd9d3e42c729027810cd9aa3926f409,2014-10-04 21:23:35,Eastern Time,0.00139,0.151,0.0289,0.582,0.517,-9.961,111.441,0.124,0.606,1,6.0
267,1,2.4000000000000004,41305021,1035ca4d31b10621fb535340b7d464a4,2014-11-29 03:33:29,Pacific Time,0.0,0.263,0.0348,0.522,0.471,-8.522,167.925,0.212,0.613,0,1.0
268,1,0.6,41305021,1035ca4d31b10621fb535340b7d464a4,2014-11-29 03:33:29,Pacific Time,0.0,0.263,0.0348,0.522,0.471,-8.522,167.925,0.212,0.613,0,1.0
269,1,2.4000000000000004,20197323,9521c77a4116d75638c536c86f3c211a,2014-09-13 13:38:23,London,0.000234,0.113,0.0326,0.642,0.453,-15.317,147.874,0.845,0.284,1,1.0
270,1,2.4000000000000004,789516337,0340bb44efe2f11a044046faeeabb601,2014-04-25 15:35:36,London,0.124,0.0722,0.0489,0.577,0.747,-13.142,168.009,0.0162,0.421,1,4.0
271,1,0.6,789516337,0340bb44efe2f11a044046faeeabb601,2014-04-25 15:35:36,London,0.124,0.0722,0.0489,0.577,0.747,-13.142,168.009,0.0162,0.421,1,4.0
272,1,2.4000000000000004,82422710,605d80e9498b2bb1d59d891e1a392850,2014-02-25 08:08:29,Pacific Time,0.000101,0.11,0.0405,0.491,0.128,-8.68,100.376,0.312,0.367,0,4.0
273,1,2.4000000000000004,1113983916,529884482fba9f56fac9e8296b58d508,2014-02-21 15:51:24,Casablanca,0.369,0.289,0.17,0.188,0.232,-5.226,165.004,5.59e-06,0.971,0,9.0
274,1,0.6,1113983916,529884482fba9f56fac9e8296b58d508,2014-02-21 15:51:24,Casablanca,0.369,0.289,0.17,0.188,0.232,-5.226,165.004,5.59e-06,0.971,0,9.0
275,1,2.4000000000000004,1301622169,3bbc5ecb09ef702e014bb56d7bf813c3,2014-09-03 00:27:37,Paris,0.00768,0.385,0.0599,0.432,0.192,-3.131,174.031,2.92e-05,0.969,1,1.0
276,1,2.4000000000000004,28249598,e91b59d00078ef8bf6a16b0e5090db5a,2014-09-22 21:32:30,Pacific Time,0.888,0.0938,0.0464,0.549,0.254,-7.555,114.494,0.0309,0.663,0,5.0
277,1,2.4000000000000004,533354121,5b492cfa7670cbb2395480eaa4b5d087,2014-02-14 14:57:39,Athens,0.00443,0.0997,0.032,0.69,0.715,-9.862,97.906,0.299,0.594,1,9.0
278,1,2.4000000000000004,152866549,3162eb52a959799255e8e3032568230e,2014-12-19 03:14:33,Mexico City,0.837,0.0976,0.0311,0.622,0.219,-12.668,114.001,0.797,0.313,1,10.0
279,1,2.4000000000000004,5181041,c6cc3c62d7c8facd92ec08125cd3c19a,2014-06-10 15:43:17,Osaka,0.0743,0.64,0.149,0.353,0.319,-6.232,124.904,0.00023,0.973,1,4.0
280,1,0.6,5181041,c6cc3c62d7c8facd92ec08125cd3c19a,2014-06-10 15:43:17,Osaka,0.0743,0.64,0.149,0.353,0.319,-6.232,124.904,0.00023,0.973,1,4.0
281,1,2.4000000000000004,5181041,d56868064aa4df64cbcee713555f777a,2014-06-28 14:45:22,Osaka,0.526,0.738,0.0977,0.246,0.214,-5.064,116.348,0.0114,0.909,0,5.0
282,1,0.6,5181041,d56868064aa4df64cbcee713555f777a,2014-06-28 14:45:22,Osaka,0.526,0.738,0.0977,0.246,0.214,-5.064,116.348,0.0114,0.909,0,5.0
283,1,2.4000000000000004,5181041,c6cc3c62d7c8facd92ec08125cd3c19a,2014-06-29 03:30:50,Osaka,0.0743,0.64,0.149,0.353,0.319,-6.232,124.904,0.00023,0.973,1,4.0
